,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9
87,1630645775509,1630646129884,1630646471179,1630651438433,1630651828757,1630652235533,1630656547118,1630657148784,1630657840020
88,1630645778105,1630646133269,1630646473658,1630651440930,1630651831252,1630652238517,1630656549918,1630657152126,1630657842228
89,1630489922836,1630490244244,1630490571350,1630497956979,1630498320788,1630498687683,1630501395218,1630501790825,1630502188696
90,1630489923478,1630490245424,1630490571890,1630497958021,1630498321370,1630498688185,1630501395753,1630501791330,1630502189202
91,1630489946690,1630490269593,1630490598602,1630497981942,1630498346728,1630498712516,1630501448968,1630501819797,1630502211723
92,1630489948576,1630490271850,1630490600271,1630497983901,1630498347782,1630498714312,1630501450707,1630501821727,1630502213333
93,1630495670264,1630496113423,1630496683536,1630500330751,1630500779629,1630501200910,1630504731455,1630505462113,1630506002776
94,1630495672174,1630496114525,1630496685028,1630500332448,1630500781235,1630501202576,1630504733094,1630505463519,1630506005027
95,1630495705977,1630496146338,1630496712276,1630500364731,1630500813209,1630501240697,1630504783897,1630505503351,1630506040532
96,1630495711161,1630496151759,1630496717343,1630500368404,1630500817783,1630501245085,1630504789233,1630505508024,1630506046638
97,1630644489220,1630644944506,1630645353674,1630651018174,1630651583779,1630652444222,1630655646913,1630656371479,1630657248749
98,1630644490373,1630644945552,1630645354812,1630651019802,1630651585543,1630652446035,1630655648511,1630656373111,1630657250253
99,1630644526728,1630644970627,1630645378885,1630651046197,1630651611889,1630652475146,1630655681299,1630656404599,1630657274925
100,1630644529883,1630644975368,1630645384103,1630651048918,1630651614276,1630652479051,1630655684697,1630656408127,1630657278393
101,1630728168282,1630728538881,1630728890494,1630732081864,1630732544102,1630732936227,1630737535396,1630738419792,1630739577934
102,1630728169813,1630728540353,1630728891896,1630732083224,1630732545406,1630732937676,1630737536722,1630738422396,1630739579186
103,1630728196645,1630728568344,1630728924344,1630732113539,1630732579728,1630732967493,1630737577059,1630738457947,1630739609684
104,1630728201105,1630728569872,1630728925889,1630732115184,1630732582019,1630732969484,1630737579424,1630738461935,1630739612571
105,1630749107763,1630749730227,1630750294820,1630757462045,1630758017175,1630758693794,1630765968511,1630766933835,1630767534742
106,1630749108847,1630749732178,1630750296630,1630757463362,1630758019055,1630758695599,1630765969927,1630766935093,1630767537532
107,1630749141427,1630749764272,1630750324484,1630757500000,1630758053531,1630758727840,1630766012817,1630766976297,1630767571623
108,1630749144806,1630749767744,1630750327807,1630757503371,1630758078052,1630758731058,1630766015687,1630766979751,1630767574125
109,1630725687209,1630726221872,1630726619088,1630732277303,1630732740343,1630733291545,1630736556956,1630737177764,1630737661712
110,1630725688151,1630726222993,1630726619936,1630732278300,1630732741368,1630733292734,1630736558457,1630737178960,1630737662630
111,1630725720422,1630726264895,1630726649448,1630732307895,1630732777169,1630733325753,1630736593914,1630737213064,1630737700320
112,1630725722148,1630726266813,1630726652002,1630732309705,1630732779021,1630733327611,1630736596087,1630737214977,1630737702003
113,1631362515149,1631362907977,1631363547414,1631367536410,1631368083333,1631368747479,1631373499525,1631374058057,1631374866664
114,1631362516683,1631362909732,1631363549047,1631367537912,1631368085161,1631368748900,1631373501458,1631374061729,1631374868200
115,1631362558536,1631362939886,1631363577551,1631367563744,1631368127867,1631368775955,1631373537823,1631374105455,1631374905290
116,1631362561166,1631362942660,1631363580053,1631367566311,1631368131809,1631368778860,1631373540898,1631374108402,1631374908315
117,1630815392376,1630815736452,1630816142852,1630820372826,1630820782025,1630821313541,1630828479935,1630830951986,1630831719488
118,1630815393536,1630815737158,1630816143610,1630820374527,1630820783195,1630821314344,1630828481331,1630830953463,1630831721017
119,1630815429245,1630815763931,1630816174074,1630820418906,1630820815251,1630821340730,1630828516430,1630830987898,1630831758134
120,1630815431159,1630815766002,1630816176056,1630820423210,1630820817472,1630821342675,1630828518135,1630830989521,1630831759802
121,1631100626701,1631101019888,1631101405910,1631104965435,1631105362160,1631106216615,1631110258708,1631110812580,1631115585165
122,1631100627945,1631101020831,1631101407503,1631104967054,1631105364007,1631106219453,1631110260838,1631110814120,1631115586591
123,1631100656584,1631101049210,1631101438321,1631104995503,1631105387561,1631106267277,1631110297610,1631110849126,1631115634444
124,1631100658558,1631101051006,1631101440052,1631104997188,1631105389176,1631106268743,1631110299431,1631110851592,1631115636283
125,1631333638359,1631334161397,1631334675283,1631342289349,1631343045017,1631343598009,1631347677118,1631348173685,1631349373555
126,1631333639078,1631334162361,1631334676492,1631342290874,1631343045880,1631343599202,1631347679184,1631348175160,1631349374807
127,1631333671803,1631334190204,1631334715903,1631342330033,1631343085052,1631343634092,1631347718929,1631348220860,1631349425651
128,1631333675017,1631334193891,1631334719762,1631342334354,1631343088178,1631343637756,1631347721946,1631348226843,1631349428506
129,1631331542817,1631332211397,1631332933390,1631338462796,1631339190133,1631339729924,1631344433212,1631345218321,1631346024642
130,1631331543774,1631332212288,1631332934662,1631338464721,1631339191850,1631339730646,1631344435777,1631345219514,1631346025548
131,1631331579700,1631332243457,1631332969244,1631338536783,1631339230681,1631339767925,1631344487573,1631345267517,1631346080769
132,1631331582052,1631332244996,1631332971503,1631338540381,1631339232196,1631339769704,1631344489404,1631345268997,1631346081949
133,1633839090076,1633839466042,1633839834522,1633847164538,1633847667480,1633848307568,1633851304929,1633851783047,1633852425611
134,1633839090904,1633839466895,1633839836274,1633847165956,1633847669290,1633848308456,1633851306154,1633851784774,1633852427294
135,1633839121647,1633839495920,1633839862907,1633847197313,1633847696781,1633848339729,1633851336978,1633851820592,1633852454562
136,1633839123376,1633839498832,1633839865551,1633847199186,1633847699917,1633848341983,1633851338975,1633851823041,1633852456670
137,1633239974087,1633241195757,1633242073990,1633246215082,1633247473664,1633248678771,1633252665433,1633253474786,1633254210995
138,1633239976119,1633241197575,1633242075776,1633246216779,1633247475314,1633248680664,1633252667328,1633253476810,1633254213348
139,1633240010170,1633241230373,1633242113641,1633246250948,1633247509647,1633248723136,1633252715864,1633253510368,1633254251733
140,1633240012352,1633241234842,1633242117066,1633246254566,1633247513050,1633248726763,1633252718589,1633253512579,1633254254987
141,1633521337702,1633522605970,1633523113430,1633528474500,1633529354859,1633529924353,1633533246317,1633533848905,1633534393883
142,1633521339735,1633522608834,1633523115110,1633528477372,1633529357871,1633529926727,1633533249162,1633533850533,1633534396337
143,1633521375073,1633522638284,1633523142131,1633528509359,1633529388509,1633529967909,1633533289492,1633533882966,1633534427028
144,1633521385166,1633522646163,1633523152686,1633528514899,1633529395683,1633529971933,1633533291878,1633533887330,1633534430867
145,1633697339711,1633698330768,1633699118759,1633704749994,1633705649428,1633706796664,1633710339605,1633711482103,1633712869122
146,1633697341071,1633698331572,1633699120168,1633704750804,1633705652842,1633706798429,1633710340504,1633711484249,1633712870836
147,1633697381749,1633698371638,1633699148813,1633704791041,1633705699685,1633706841024,1633710381224,1633711520382,1633712924448
148,1633697386343,1633698376122,1633699152267,1633704794283,1633705704675,1633706843831,1633710384456,1633711524551,1633712926995
149,1633670808895,1633671478226,1633672094690,1633675992071,1633677459699,1633677995025,1633681367439,1633682431811,1633682925588
150,1633670810644,1633671479733,1633672096321,1633675993797,1633677460946,1633677995661,1633681368923,1633682433551,1633682926736
151,1633670841582,1633671510745,1633672123800,1633676018523,1633677494998,1633678029247,1633681409061,1633682469770,1633682975757
152,1633670850265,1633671514157,1633672128802,1633676021547,1633677499296,1633678031897,1633681410397,1633682471035,1633682977523
153,1635653928926,1635654421901,1635655087769,1635663171273,1635663852933,1635664384501,1635668226019,1635668850947,1635671170711
154,1635653930296,1635654423360,1635655089061,1635663172300,1635663855061,1635664385924,1635668228508,1635668852536,1635671173292
155,1635653978128,1635654462415,1635655120814,1635663211606,1635663890489,1635664423981,1635668270996,1635668901757,1635671218172
156,1635653979164,1635654463649,1635655122192,1635663212647,1635663892387,1635664426190,1635668272969,1635668903450,1635671219458
157,1635942545295,1635943067548,1635943542827,1635946654113,1635947179004,1635947675650,1635952133635,1635953144216,1635953793828
158,1635942546158,1635943069075,1635943544310,1635946650402,1635947180579,1635947677116,1635952135572,1635953145769,1635953795405
159,1635942576686,1635943114554,1635943573117,1635946694530,1635947208500,1635947713981,1635952174527,1635953186103,1635953827236
160,1635942579139,1635943117926,1635943575609,1635946692004,1635947210748,1635947716118,1635952177344,1635953188589,1635953829368
